from,to,distance
BusStopBTSPhraKhanong(Exit3),TalatPhraKhanong(PridiBanomyongSoi5),235.3675074504091
TalatPhraKhanong(PridiBanomyongSoi5),SathanThutLaoOppositeHangChatKoPhraKhanong,255.9226972438357
SathanThutLaoOppositeHangChatKoPhraKhanong,SoiPridiBanomyong13,259.4554396264358
SoiPridiBanomyong13,OppositeThanakhanKrungthai,276.10235582547784
OppositeThanakhanKrungthai,PridiPhanomYong19OppositeRongphayabanPhatthanaWet,317.44979531386053
PridiPhanomYong19OppositeRongphayabanPhatthanaWet,OppositeSoiPridi30OppositeTheMosqueLeeDaYaStimulusIslam(InTheMosque).,275.44037965755183
OppositeSoiPridi30OppositeTheMosqueLeeDaYaStimulusIslam(InTheMosque).,MiSuwanKuatwicha,311.62551425971634
MiSuwanKuatwicha,KasemPolytechnicSchoolSoiPridiPhanomyong39,298.74109899887185
KasemPolytechnicSchoolSoiPridiPhanomyong39,OppositePridiPhanomYongSoi44,288.3221546838443
OppositePridiPhanomYongSoi44,RongKaiPridiPhanomYong45,241.85060229848978
RongKaiPridiPhanomYong45,VillageMarketOppositeTheSchoolConstructionDrawingsAndEngineering.,299.15387309389473
VillageMarketOppositeTheSchoolConstructionDrawingsAndEngineering.,KanFaifaYoiKhlongtan,219.97110964054144
KanFaifaYoiKhlongtan,PowerSub-Area,213.4716322047237
PowerSub-Area,HospitalDr.Panya(Ramkhamhaeng5),235.18405715703364
HospitalDr.Panya(Ramkhamhaeng5),FoodlandPerfectPlace(Ramkhamhaeng7).,271.6575178592187
FoodlandPerfectPlace(Ramkhamhaeng7).,KindergartenDivineMindTheMallRamkhamhaeng3.,237.6251341472401
KindergartenDivineMindTheMallRamkhamhaeng3.,BigCRamkhamhaeng,231.02864054227524
BigCRamkhamhaeng,WatThepleeSchoolMajorRamkhamhaeng,230.10859239817617
WatThepleeSchoolMajorRamkhamhaeng,RongrianWatThepLila,274.3453669823129
RongrianWatThepLila,OppositeRamkhamhaengUniversity,256.0829719249508
OppositeRamkhamhaengUniversity,SoiRamkhamhaeng59(OppositeTheStadium(Sports)),214.649959078061
SoiRamkhamhaeng59(OppositeTheStadium(Sports)),MakPoliceStation,280.65434858106715
MakPoliceStation,AmkhamhaengSoi77OppositeOsotspaUniversity.,256.51743134841536
AmkhamhaengSoi77OppositeOsotspaUniversity.,OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),287.0053125017566
OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),SoiRamkhamhaeng83/2HotelsAnda.,226.8986306441575
SoiRamkhamhaeng83/2HotelsAnda.,HotelAlexander'S,311.21405790245507
HotelAlexander'S,BangKapiMarket(LatPhraoSoi127),239.99796854592614
BangKapiMarket(LatPhraoSoi127),YaekBangkapi,289.31649122060264
YaekBangkapi,WatSiBunRueang(AemWeMai),224.08209948881606
WatSiBunRueang(AemWeMai),BangKapiSchool,219.57955340699823
BangKapiSchool,Nida,312.3824491681674
Nida,YaekNida,293.8930917524695
YaekNida,SriBurapha22KruaPramong,223.9388961617108
SriBurapha22KruaPramong,SriBurapha20,307.886326220806
SriBurapha20,SriBurapha16(Garden),253.4261103170518
SriBurapha16(Garden),SriBurapha8,301.5655775712108
SriBurapha8,KruaRimbueng,302.15836578299593
KruaRimbueng,ThalaySaab1BangkapiLandOffice,316.5102995222714
ThalaySaab1BangkapiLandOffice,MubanWangtong,237.53125069834155
MubanWangtong,OppositeMubanSiNakhon1OppositeMubanSiNakhon1,299.55142837991303
OppositeMubanSiNakhon1OppositeMubanSiNakhon1,RongrianSoMapha2,248.0277483186747
RongrianSoMapha2,SoiPhuengBun(NawaMin69)OppositeMubanPricha,267.71752039720667
SoiPhuengBun(NawaMin69)OppositeMubanPricha,TalatInThraRak,298.6314313864008
TalatInThraRak,NawaMin83OppositeSantiAsok,245.43974065887733
NawaMin83OppositeSantiAsok,SantiAsoke(SoiPrinSiriNavamin).,255.92787182946697
SantiAsoke(SoiPrinSiriNavamin).,PrakanSangkhomNawaminSoi56,265.87427824792394
PrakanSangkhomNawaminSoi56,SoiPhoKaeoOppositeWatBangToei,258.3571812012198
SoiPhoKaeoOppositeWatBangToei,MubanSamakkhi,248.47462823538922
MubanSamakkhi,NuanchanMarket,245.01947208909888
NuanchanMarket,OppositeTalatPatWiKon,266.11530553037375
OppositeTalatPatWiKon,OppositeRongrianBadinDeCha2,275.0011499383662
OppositeRongrianBadinDeCha2,OppositeRongrianBenchaMin,294.6893788047795
OppositeRongrianBenchaMin,NawaMinSoi135,263.73335879558505
NawaMinSoi135,KhehaNawaMin,305.71659107934806
KhehaNawaMin,OppositeNawaminSoi86,212.48027569077763
OppositeNawaminSoi86,OppositePhyathaiNawaminHospital,231.71360914522688
OppositePhyathaiNawaminHospital,NawaMin151MubanUeangSuk,250.33712661929596
NawaMin151MubanUeangSuk,RongrianNawaMitRaChuThit(SinghaSeni),283.14622894719116
RongrianNawaMitRaChuThit(SinghaSeni),ChonKheBuaPostOfficeSahaFam,262.3058341685509
ChonKheBuaPostOfficeSahaFam,NawaMin163SoiAmonWiwatKomo8,267.17797269156637
NawaMin163SoiAmonWiwatKomo8,Komo8RamInThra52SunNitSanPamPariToNat,213.88513712904276
Komo8RamInThra52SunNitSanPamPariToNat,OppositeSynphaetHospital,225.92108917859335
OppositeSynphaetHospital,RamInThra89YueangPamEsSo,284.6079593332169
RamInThra89YueangPamEsSo,YaekThanonLiapKhlongSong,303.09497279998
YaekThanonLiapKhlongSong,FashionIsland,281.5754449023606
FashionIsland,ThanakhanKrungthaiRamInThra,317.0656293949868
ThanakhanKrungthaiRamInThra,PamPotothoOppositeRanHiaHoPuDong,220.59006652086845
PamPotothoOppositeRanHiaHoPuDong,Wisutavil,297.53619527514775
Wisutavil,NoppositeharatHospital,232.36167842815263
NoppositeharatHospital,JanpenRestaurant,298.66861395727994
JanpenRestaurant,MakmaiRestaurant,285.4228108670768
MakmaiRestaurant,PhrayaSuren,253.92897629004707
PhrayaSuren,Ramintra117,251.76816481574582
Ramintra117,Sinthanee2Village,301.25168586449445
Sinthanee2Village,PaenamRestaurant,222.21330463786376
PaenamRestaurant,SetthabutBamphenSchool,313.2016911799796
SetthabutBamphenSchool,MinBuriIntersection(SoiTakhian),266.6018219066813
MinBuriIntersection(SoiTakhian),MinburiTechnicalCollege,269.2523830358083
MinburiTechnicalCollege,Jatujak2Minburi,264.10457786523716
Jatujak2Minburi,MinburiMarket(GoldenFiishBuilding),255.1527963924682
MinburiMarket(GoldenFiishBuilding),MinburiBusDepot,175.02216948711816
