from,to,distance
ThongLoNueaIntersection(Outbound),EkkamaiIntersection(PhetcharavejHospital),419.44744431413784
EkkamaiIntersection(PhetcharavejHospital),PhetcharavetHospital,444.74789416255544
PhetcharavetHospital,TalatKhlongtan,427.60318997574427
TalatKhlongtan,KanFaifaYoiKhlongtan,377.6396564412567
KanFaifaYoiKhlongtan,PowerSub-Area,297.3935868063086
PowerSub-Area,HospitalDr.Panya(Ramkhamhaeng5),317.52702757469973
HospitalDr.Panya(Ramkhamhaeng5),FoodlandPerfectPlace(Ramkhamhaeng7).,313.2794535203691
FoodlandPerfectPlace(Ramkhamhaeng7).,KindergartenDivineMindTheMallRamkhamhaeng3.,426.2223495665961
KindergartenDivineMindTheMallRamkhamhaeng3.,BigCRamkhamhaeng,426.77099553446135
BigCRamkhamhaeng,WatThepleeSchoolMajorRamkhamhaeng,402.71490117132396
WatThepleeSchoolMajorRamkhamhaeng,RongrianWatThepLila,319.0727284762237
RongrianWatThepLila,PakSoiSoiRamKhamHang43/1,392.83017059860254
PakSoiSoiRamKhamHang43/1,OppositeRamkhamhaengUniversity,378.7727752924327
OppositeRamkhamhaengUniversity,SoiRamkhamhaeng59(OppositeTheStadium(Sports)),439.0102100259761
SoiRamkhamhaeng59(OppositeTheStadium(Sports)),MakPoliceStation,411.880123245216
MakPoliceStation,AmkhamhaengSoi77OppositeOsotspaUniversity.,386.2624153378018
AmkhamhaengSoi77OppositeOsotspaUniversity.,OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),415.14088566189537
OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),SoiRamkhamhaeng83/2HotelsAnda.,396.5695925432351
SoiRamkhamhaeng83/2HotelsAnda.,HotelAlexander'S,407.1646152035334
HotelAlexander'S,BangKapiMarket(LatPhraoSoi127),404.854752810748
BangKapiMarket(LatPhraoSoi127),YaekBangkapi,426.3451493040513
YaekBangkapi,WatSiBunRueang(AemWeMai),308.25507229014664
WatSiBunRueang(AemWeMai),BangKapiSchool,383.1687692906538
BangKapiSchool,Nida,401.8075922767661
Nida,YaekNida,403.5950190940274
YaekNida,SriBurapha22KruaPramong,368.0342444067945
SriBurapha22KruaPramong,SriBurapha20,315.4116541752716
SriBurapha20,SriBurapha16(Garden),365.8857402243619
SriBurapha16(Garden),SriBurapha8,437.4674489728481
SriBurapha8,KruaRimbueng,419.22540109541455
KruaRimbueng,ThalaySaab1BangkapiLandOffice,386.40252512890646
ThalaySaab1BangkapiLandOffice,MubanWangtong,296.3382408042165
MubanWangtong,OppositeMubanSiNakhon1OppositeMubanSiNakhon1,307.5127472169501
OppositeMubanSiNakhon1OppositeMubanSiNakhon1,RongrianSoMapha2,309.0066968787336
RongrianSoMapha2,SoiPhuengBun(NawaMin69)OppositeMubanPricha,399.3110538571935
SoiPhuengBun(NawaMin69)OppositeMubanPricha,TalatInThraRak,321.32359433498164
TalatInThraRak,NawaMin83OppositeSantiAsok,295.6417274501134
NawaMin83OppositeSantiAsok,SantiAsoke(SoiPrinSiriNavamin).,427.5366908902748
SantiAsoke(SoiPrinSiriNavamin).,PrakanSangkhomNawaminSoi56,381.86206018705474
PrakanSangkhomNawaminSoi56,SoiPhoKaeoOppositeWatBangToei,389.1438570463561
SoiPhoKaeoOppositeWatBangToei,MubanSamakkhi,386.5174384918825
MubanSamakkhi,NuanchanMarket,360.4409099072722
NuanchanMarket,OppositeTalatPatWiKon,410.7179517943846
OppositeTalatPatWiKon,OppositeRongrianBadinDeCha2,315.3454276466908
OppositeRongrianBadinDeCha2,OppositeRongrianBenchaMin,322.183418551785
OppositeRongrianBenchaMin,KhehaNawaMin,340.3193620014641
KhehaNawaMin,OppositeNawaminSoi86,363.71492609536267
OppositeNawaminSoi86,OppositePhyathaiNawaminHospital,327.9844836043272
OppositePhyathaiNawaminHospital,NawaMin151MubanUeangSuk,355.47657547226584
NawaMin151MubanUeangSuk,RongrianNawaMitRaChuThit(SinghaSeni),345.6323386571298
RongrianNawaMitRaChuThit(SinghaSeni),ChonKheBuaPostOfficeSahaFam,405.9069429256415
ChonKheBuaPostOfficeSahaFam,NawaMin163SoiAmonWiwatKomo8,370.2617141170668
NawaMin163SoiAmonWiwatKomo8,Komo8RamInThra52SunNitSanPamPariToNat,319.9599704446452
Komo8RamInThra52SunNitSanPamPariToNat,OppositeSynphaetHospital,348.2989722889707
OppositeSynphaetHospital,RamInThra89YueangPamEsSo,347.417135789025
RamInThra89YueangPamEsSo,FashionIsland,403.3306209528227
FashionIsland,ThanakhanKrungthaiRamInThra,437.6138584001397
ThanakhanKrungthaiRamInThra,PamPotothoOppositeRanHiaHoPuDong,405.5452103754642
PamPotothoOppositeRanHiaHoPuDong,Wisutavil,435.23513156706474
Wisutavil,Suansiam,382.4070563920969
Suansiam,OppositeSuanSayamSoi14(MubanKaoSaen),374.9314745051837
OppositeSuanSayamSoi14(MubanKaoSaen),SiamPark,321.89317203204024
SiamPark,SiamParkBusDepot,319.86677341437866
