from,to,distance
SathabanNiDa,PierMeasuredSriboonruangTempleSriboonruang,381.299966008547
PierMeasuredSriboonruangTempleSriboonruang,YaekBangKapi,414.55769354049
YaekBangKapi,BangKapiMarket,448.148960023837
BangKapiMarket,SunHonDaRamKhamNgae,436.87243407792164
SunHonDaRamKhamNgae,RamkhamhaengHospital,403.680166857219
RamkhamhaengHospital,ThaiNamthipRamkhamhaeng,477.76586489917435
ThaiNamthipRamkhamhaeng,BorisatOsotSaphaSoiRamKhamNgae26/1,475.88656012707025
BorisatOsotSaphaSoiRamKhamNgae26/1,MakPoliceStationHuaMarkStadium.,518.5908328035827
MakPoliceStationHuaMarkStadium.,SunNangsueMoRamKhamNgae,406.9617044195442
SunNangsueMoRamKhamNgae,AkhanSetSatMoRamKhamNgae,451.06403077768465
AkhanSetSatMoRamKhamNgae,RamKhamNgaeSoi20,362.66165002934565
RamKhamNgaeSoi20,TheMallRamkhamhaeng2,358.29735922845515
TheMallRamkhamhaeng2,HospitalDr.Panya,460.75931460693903
HospitalDr.Panya,BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,397.8512109200223
BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,KhlongtanMarket(PhetchaburiSoi42),410.8083265636828
KhlongtanMarket(PhetchaburiSoi42),KhlongTanHospital,437.24135496780383
KhlongTanHospital,EkkamaiIntersection,506.5878670997863
EkkamaiIntersection,CharnIssaraTowerIi,501.6387631955549
CharnIssaraTowerIi,SunwichaiIntersection,356.75548461156757
SunwichaiIntersection,SahapathanapibulLtd.OppositeBangkokHospital.,511.4440180246013
SahapathanapibulLtd.OppositeBangkokHospital.,WatMaiChongLom,384.8703805858312
WatMaiChongLom,OppositeSukiRueanPhet,458.17249698237634
OppositeSukiRueanPhet,SrinakarinwirotUniversity(PhetchaburiRoad),504.02348053272493
SrinakarinwirotUniversity(PhetchaburiRoad),RongrianSenDoMiNik,451.16997491376117
RongrianSenDoMiNik,YaekNikhomMakkasan,386.7234116515535
YaekNikhomMakkasan,NikhomMakkasan(PhetchaburiRoadInbound),475.76530497679283
NikhomMakkasan(PhetchaburiRoadInbound),WatMakkasan,512.9498043765964
WatMakkasan,Metro,489.1820211833451
Metro,YaekPratunam,419.0810655485607
YaekPratunam,PantipPratunam,502.47160176319375
PantipPratunam,BangkokBusinessCollege,354.6801928819851
BangkokBusinessCollege,KingPhet,377.0203486230892
KingPhet,Uruphong,423.5199195147135
Uruphong,MissionHospitalMahanak,416.3710657400975
MissionHospitalMahanak,OppositeNationalEconomicAndSocialDevelopmentBoard,378.745303284839
OppositeNationalEconomicAndSocialDevelopmentBoard,OppositeWatKhaeNangLoeng,465.7350919482075
OppositeWatKhaeNangLoeng,ThaiAirwaysBuilding,486.33710305010936
ThaiAirwaysBuilding,DemocracyMonument(OppositeSuksapan),425.77224910069833
DemocracyMonument(OppositeSuksapan),KhokWuaIntersectionOppositeLottery,421.51484523141096
KhokWuaIntersectionOppositeLottery,OppositeKongSalak,402.01920563605063
OppositeKongSalak,SanamYingPuenNuaiBanchakanRaksaDindaen,409.846111542185
