from,to,distance
BoPhaNaSonik,OppositeRueanThongNiwet,221.8708747808062
OppositeRueanThongNiwet,SeriThaiSoi71,322.71346252199197
SeriThaiSoi71,SunToyota,298.8225649360858
SunToyota,PakThangSuanSayam,266.31226213048404
PakThangSuanSayam,MubanKeSara,316.4432544951135
MubanKeSara,JuanIslandsCommunity,283.7460922768807
JuanIslandsCommunity,HanamiFood,220.03265045547565
HanamiFood,SoiNikombangchan1,235.36658505138547
SoiNikombangchan1,OppositeBoYamYam(Serithai58),311.0270919043952
OppositeBoYamYam(Serithai58),KehachumconBangchan,310.77701961979545
KehachumconBangchan,FlatIndoThailand,266.60961487804553
FlatIndoThailand,BoSukkhaphanSentoe,232.08337420815636
BoSukkhaphanSentoe,MinBuriIntersection(SoiTakhian),292.10102221728073
MinBuriIntersection(SoiTakhian),MinburiTechnicalCollege,282.4102969483884
MinburiTechnicalCollege,Jatujak2Minburi,201.56692876992483
Jatujak2Minburi,MinburiMarket(GoldenFiishBuilding),224.33504220077185
MinburiMarket(GoldenFiishBuilding),MinburiBusDepot,237.9457436930957
