from,to,distance
RamkhamhaengHospital,ThaiNamthipRamkhamhaeng,301.0772453237756
ThaiNamthipRamkhamhaeng,BorisatOsotSaphaSoiRamKhamNgae26/1,313.29611717338287
BorisatOsotSaphaSoiRamKhamNgae26/1,MakPoliceStationHuaMarkStadium.,296.05359087493605
MakPoliceStationHuaMarkStadium.,SunNangsueMoRamKhamNgae,357.04202722927306
SunNangsueMoRamKhamNgae,AkhanSetSatMoRamKhamNgae,349.1093222674808
AkhanSetSatMoRamKhamNgae,RamKhamNgaeSoi20,251.29861996769338
RamKhamNgaeSoi20,TheMallRamkhamhaeng2,259.8959660138629
TheMallRamkhamhaeng2,OppositeFoodlandPerfectPlace.,344.43663305623295
OppositeFoodlandPerfectPlace.,HospitalDr.Panya,371.11437661162114
HospitalDr.Panya,BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,291.28489905833936
BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,KhlongtanMarket(PridiBanomyongSoi50),279.1898923216669
KhlongtanMarket(PridiBanomyongSoi50),PridiPhanomYongSoi44,253.31086901157397
PridiPhanomYongSoi44,KasemPolytechnicSchool,277.2188521579665
KasemPolytechnicSchool,PridiPhanomYong38,373.37341598902503
PridiPhanomYong38,InThreeMosques,333.04517838448254
InThreeMosques,SukhumvitSoi28,292.49114506448745
SukhumvitSoi28,RongphayabanPhatthanaWet,263.64695637026665
RongphayabanPhatthanaWet,PridiPhanomYongSoi18SathanThutNaichiria,258.57418595192775
PridiPhanomYongSoi18SathanThutNaichiria,SoiPridiBanomyong16,312.52651652854627
SoiPridiBanomyong16,PridiBanomyongSoi12,314.53955664857295
PridiBanomyongSoi12,TalatPhraKhanong(SoiSukU-Thit1),281.1718813581626
TalatPhraKhanong(SoiSukU-Thit1),BusStopBTSPhraKhanong(Exit2),358.12840532810014
BusStopBTSPhraKhanong(Exit2),GatewayEkamai,379.9263747804457
GatewayEkamai,BangkokPlanetarium,323.4574270178801
BangkokPlanetarium,SoiSukhumvit40,264.8085859313019
SoiSukhumvit40,BusStopBTSThonglo(Exit2/4),291.7619348105802
BusStopBTSThonglo(Exit2/4),SoiSukhumvit34(SoiSuphang),348.5822262547307
SoiSukhumvit34(SoiSuphang),SoiSukhumvit28(SoiBansan),257.7348766353283
SoiSukhumvit28(SoiBansan),BenjasiriPark,285.84098319433383
BenjasiriPark,SoiSukhumvitSoi20,309.8040234528298
SoiSukhumvitSoi20,SukhumvitSoi12(RoBinSanSukhumvit),342.78937500690915
SukhumvitSoi12(RoBinSanSukhumvit),SoiSukhumvit10(Ambasder)SuanChoowit,367.8979144646627
SoiSukhumvit10(Ambasder)SuanChoowit,SukhumvitSoi6BusStopBTSNana,323.0507727783721
SukhumvitSoi6BusStopBTSNana,PlernjitCenterSoiNana,321.2746886020659
PlernjitCenterSoiNana,BusStopBTSPhloenchit(Exit4),353.82771857043144
BusStopBTSPhloenchit(Exit4),SoiTonson,348.6593542949195
SoiTonson,RoyalThaiPolice,297.63613889404724
RoyalThaiPolice,SiamSquare,362.8521406641858
SiamSquare,OppositeMbkCenter,343.67573144686054
OppositeMbkCenter,TriamUdomSuksaSchool,267.4398893586704
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),359.64002790178756
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),318.5692208714204
Chulalongkorn(FacultyOfScience),MandarinHotel,243.2675511340151
MandarinHotel,SaphanLuengChurch,332.7617204587073
SaphanLuengChurch,CentralLabourCourtPathumwan,330.5732477774622
CentralLabourCourtPathumwan,HuaLamphongRailwayStation,239.16305855175534
