from,to,distance
SoiSukhumvit40,BusStopBTSThonglo(Exit2/4),373.6235559822076
BusStopBTSThonglo(Exit2/4),SoiSukhumvit34(SoiSuphang),379.97318834772915
SoiSukhumvit34(SoiSuphang),SoiSukhumvit28(SoiBansan),282.2948509665666
SoiSukhumvit28(SoiBansan),BusStopBTSPhromphong(Exit4),379.9097021611529
BusStopBTSPhromphong(Exit4),BenjasiriPark,370.50161995791126
BenjasiriPark,SoiSukhumvitSoi20,331.5744214247462
SoiSukhumvitSoi20,SoiSukhumvit18,285.98977168047327
SoiSukhumvit18,SukhumvitSoi12(RoBinSanSukhumvit),265.0991818932691
SukhumvitSoi12(RoBinSanSukhumvit),SoiSukhumvit10(Ambasder)SuanChoowit,336.49825830514186
SoiSukhumvit10(Ambasder)SuanChoowit,SukhumvitSoi6BusStopBTSNana,270.01806393149
SukhumvitSoi6BusStopBTSNana,PlernjitCenterSoiNana,326.43604616191675
PlernjitCenterSoiNana,BusStopBTSPhloenchit(Exit4),366.90281688771734
BusStopBTSPhloenchit(Exit4),SoiTonson,382.50096203846135
SoiTonson,RoyalThaiPolice,374.40802545822754
RoyalThaiPolice,SiamSquare,292.9058096569535
SiamSquare,OppositeMbkCenter,356.2924908064057
OppositeMbkCenter,TriamUdomSuksaSchool,280.89517474275584
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),269.6507080785808
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),358.23355116378366
Chulalongkorn(FacultyOfScience),MandarinHotel,313.05751433149453
MandarinHotel,SaphanLuengChurch,369.330524746231
SaphanLuengChurch,CentralLabourCourtPathumwan,370.33006715916287
CentralLabourCourtPathumwan,BusStopMRTHuaLamphong(Exit4),345.61777552392226
BusStopMRTHuaLamphong(Exit4),WatThaimit,297.0511075104646
WatThaimit,ThianfahHospital,325.12649728119175
ThianfahHospital,ChaloemburiIntersection,315.10111776427595
ChaloemburiIntersection,OldMarketYaowarat,277.9072504695695
OldMarketYaowarat,WatTuk,315.7792281060081
WatTuk,Wangburapa,297.149174442161
Wangburapa,ChaloemKrung,325.74978270212404
ChaloemKrung,TerritorialDefenseCommand,340.1855688452372
TerritorialDefenseCommand,WatPhoThaTian,391.200418697262
WatPhoThaTian,NakarapiromPark,299.5911596986423
NakarapiromPark,ThaChang,304.11269249244975
ThaChang,MaharajPier,323.0571692469148
MaharajPier,PhraChanPier(OppositeWatMahathat),415.29018832070943
PhraChanPier(OppositeWatMahathat),Sanamluang(OppositeWatMahathat),301.5710153926952
Sanamluang(OppositeWatMahathat),ThaRotSai2(PakKhlongTalat),281.2758214050353
