from,to,distance
1StArmyArea,OppositeMinistryOfEducation,293.7348732710219
OppositeMinistryOfEducation,OppositeUnitedNations,265.49275521060616
OppositeUnitedNations,SanamMuaiRatchadamnoen,224.43736016067174
SanamMuaiRatchadamnoen,MinistryOfTransport,224.9069385489059
MinistryOfTransport,NangloengPoliceOffice,225.69079020560253
NangloengPoliceOffice,WatRatchaNatdaRamRoyalPavillionMahajetsadabadin,295.3557831350501
WatRatchaNatdaRamRoyalPavillionMahajetsadabadin,DemocracyMonument(OppositeSuksapan),240.92577573897404
DemocracyMonument(OppositeSuksapan),KhokWuaIntersectionOppositeLottery,272.6925738527991
KhokWuaIntersectionOppositeLottery,OppositeKongSalak,229.9270551656928
OppositeKongSalak,Sanamluang(SupremeCourt),244.6794591372615
Sanamluang(SupremeCourt),Sanamluang(DepartmentOfFineArts),328.49748238569526
Sanamluang(DepartmentOfFineArts),Sanamluang(ThammasatU.),256.91931936263
Sanamluang(ThammasatU.),SanamluangBusTerminal(53L59503),315.51059518666744
