from,to,distance
ImperialLatPhrao,SamnaknganKhetWangThonglang,229.9633855656348
SamnaknganKhetWangThonglang,OppositeBangkokSuksaSchool,296.70046961448014
OppositeBangkokSuksaSchool,SoiLatPhrao93,234.10560595038407
SoiLatPhrao93,FutLaen,261.3092891563248
FutLaen,LatPhraoHospital,240.58307141039174
LatPhraoHospital,RongrianPhasaAngkritSanti,295.226783852576
RongrianPhasaAngkritSanti,OppositeLatPhraoSoi126,209.83416080276578
OppositeLatPhraoSoi126,LatPhraoSoi101,276.0425955544279
LatPhraoSoi101,RongrianTriamSueksaBangKapi,217.31757308418113
RongrianTriamSueksaBangKapi,LatPhrao107,264.98595780848467
LatPhrao107,WetThaNi,274.879382802184
WetThaNi,SoiLatPhrao111,306.7664817306996
SoiLatPhrao111,NMarkPlaza(Nomchit),229.1388499596986
NMarkPlaza(Nomchit),SunHonDaRamKhamNgae,252.21561787982648
SunHonDaRamKhamNgae,RamkhamhaengHospital,284.8653721752813
RamkhamhaengHospital,ThaiNamthipRamkhamhaeng,236.8163591853544
ThaiNamthipRamkhamhaeng,BorisatOsotSaphaSoiRamKhamNgae26/1,244.0075852698079
BorisatOsotSaphaSoiRamKhamNgae26/1,MakPoliceStationHuaMarkStadium.,217.62895770778493
MakPoliceStationHuaMarkStadium.,SunNangsueMoRamKhamNgae,215.37017839340479
SunNangsueMoRamKhamNgae,RamkhamhaengUniversity,272.78997627455846
RamkhamhaengUniversity,AkhanSetSatMoRamKhamNgae,249.92266089240007
AkhanSetSatMoRamKhamNgae,RamKhamNgaeSoi20,238.49617080735183
RamKhamNgaeSoi20,TheMallRamkhamhaeng2,212.5164671482747
TheMallRamkhamhaeng2,OppositeFoodlandPerfectPlace.,283.1945876793325
OppositeFoodlandPerfectPlace.,HospitalDr.Panya,289.0502538447053
HospitalDr.Panya,BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,239.75224665760115
BangOppositeThePowerSubstationTheFoundationForIslamicCentreOfThailand.AirportLinkS,PhatthanaKanSoi1,265.71785584304047
PhatthanaKanSoi1,ISanTawanDaeng(PhatthanakhanSoi7),298.3997484650765
ISanTawanDaeng(PhatthanakhanSoi7),PhatthanakhanSoi15,228.01242735114246
PhatthanakhanSoi15,PhatthanakanSoi19,292.2146316792895
PhatthanakanSoi19,PhattanakanSoi25,217.49545870172622
PhattanakanSoi25,SoiPhatthanakan27OppositeMubanLaemThong,308.5445659594557
SoiPhatthanakan27OppositeMubanLaemThong,PhatthanakanSoi31,219.52328285539537
PhatthanakanSoi31,(Phatthanakan34),254.503867438596
(Phatthanakan34),KasemBanditUniversity(PhatthanakanCampus),303.2397725112734
KasemBanditUniversity(PhatthanakanCampus),LotusPatthanakanMubanKhehaNakhon3,221.64423000097923
LotusPatthanakanMubanKhehaNakhon3,PattanakarnSoi56,243.82803522895264
PattanakarnSoi56,PaiDrongRianTriamPhatthanakanPhatthanakan53,288.0739789644046
PaiDrongRianTriamPhatthanakanPhatthanakan53,PattanakarnMarket,286.82813696653153
PattanakarnMarket,MubanPhasukNivet,227.73714406619968
MubanPhasukNivet,PhatthanakanSoi69,255.38337267738248
PhatthanakanSoi69,PaiRongrianNgamManaPamBangChak,226.91765636714155
PaiRongrianNgamManaPamBangChak,BorisatScs,213.47083587881505
BorisatScs,SuraoThangKhwai,226.47122168299146
SuraoThangKhwai,MubanChomDueanOnNut59/1,224.32556434035462
MubanChomDueanOnNut59/1,OnNutSoi63,290.0959000006917
OnNutSoi63,OnNutSoi65,268.4295994985271
OnNutSoi65,WatKrathumSueaPla,307.56106861840385
WatKrathumSueaPla,OnNutSoi67/2,270.45887795147564
OnNutSoi67/2,PaiYaekPrawet,299.05617461023434
PaiYaekPrawet,HealthSport,227.15266513583333
HealthSport,OppositeOnnut-Sukhapiban2Junction,258.23903386282274
OppositeOnnut-Sukhapiban2Junction,OppositeSirindhornHospital,316.32674588786693
OppositeSirindhornHospital,SupalaiSuvarnabhumi,259.68282981403325
SupalaiSuvarnabhumi,PromSchool,267.00740099612625
PromSchool,WatLanboon(Wat1),272.67883152362856
WatLanboon(Wat1),SrisawatsiriSoi2,277.4120829085154
SrisawatsiriSoi2,KingkaeoJunction(WatSangkaracha(Wat2)),274.384882850601
KingkaeoJunction(WatSangkaracha(Wat2)),YaekKingKaeo,264.7477680491027
YaekKingKaeo,Romklao-LadkrabangJunction,301.45017170102733
Romklao-LadkrabangJunction,OppositeLadkrabangTrainStation,221.72271755324488
OppositeLadkrabangTrainStation,RungkitVilla5,271.2914728232969
RungkitVilla5,AirlinkCondo,304.4309520875886
AirlinkCondo,ScgLandscape,227.11835907719794
ScgLandscape,OppositeRomklao25/2,212.54015099717225
OppositeRomklao25/2,OppositeWatBamrungRuen,221.75352245298325
OppositeWatBamrungRuen,OppositeDebsirinRomklaoSchool,279.35458282796606
OppositeDebsirinRomklaoSchool,InternationalWaterPipe,306.23006953916365
InternationalWaterPipe,SarasasWitaedRomklaoSchool,285.73967483879125
SarasasWitaedRomklaoSchool,RungkitVilla7,279.3068409297985
RungkitVilla7,Romklao40,294.48083030963966
Romklao40,RungkitVilla14,260.31485508415176
RungkitVilla14,BaanParadise,226.38634579535278
BaanParadise,RungkitVilla11,244.91003285023976
RungkitVilla11,TheWayraOppositeRomklao19/3,249.13581208453041
TheWayraOppositeRomklao19/3,RomklaoSoi26,217.37378352418676
RomklaoSoi26,NationalFurniture,305.0183911768808
NationalFurniture,KhehaRomklaoIntersectionThanonKankehaRomklao,289.6912940447052
KhehaRomklaoIntersectionThanonKankehaRomklao,Wat,273.30477746502703
Wat,Romklao.Metro.Police,189.28062732791142
Romklao.Metro.Police,HousingMarketsMightyProtector,273.52708286246263
