from,to,distance
BusStopBTSSaphanKhwai(Exit2),BangsuePoliceStation,211.38127213690754
BangsuePoliceStation,SaiLom(Phahonyothin8),199.81151687558412
SaiLom(Phahonyothin8),BusStopBTSAri(Exit4),255.85994101764803
BusStopBTSAri(Exit4),Ratchakhru(OppositePhahonyothin5),199.22382429528278
Ratchakhru(OppositePhahonyothin5),Kanchanakom(Phahonyothin2),257.25134375226946
Kanchanakom(Phahonyothin2),BusStopBTSSanampao(Exit4),221.51799309504025
BusStopBTSSanampao(Exit4),Channel5,196.551747279331
Channel5,LueCha(OppositePhahonyothin1),239.01978158499966
LueCha(OppositePhahonyothin1),VictoryMonument(PhayaThaiSide),267.553988566964
VictoryMonument(PhayaThaiSide),Century,259.8311641477692
Century,WannasornTower,203.2600672354249
WannasornTower,DepartmentOfLivestockDevelopment,248.9283417569464
DepartmentOfLivestockDevelopment,BusStopBTSRatchathewi(Exit2),251.7020521999539
BusStopBTSRatchathewi(Exit2),OppositeMbkCenter,220.10715194524252
OppositeMbkCenter,TriamUdomSuksaSchool,181.4365092066879
TriamUdomSuksaSchool,Chulalongkorn(TheEquestrianStatue),195.45468888797214
Chulalongkorn(TheEquestrianStatue),Chulalongkorn(FacultyOfScience),182.60066686789926
Chulalongkorn(FacultyOfScience),MandarinHotel,209.24716348795565
MandarinHotel,SaphanLuengChurch,263.4527475902499
SaphanLuengChurch,CentralLabourCourtPathumwan,209.32056593545158
CentralLabourCourtPathumwan,BusStopMRTHuaLamphong(Exit4),221.21736693889144
BusStopMRTHuaLamphong(Exit4),HuaLamphongRailwayStation,262.34566874900213
HuaLamphongRailwayStation,HuaLamphongBusTerminal,198.82384097094317
