from,to,distance
PattanakarnSoi56ViparumHotpital,PattanakanIntersection(SrinagarindraRoadTowardsIntersection),298.52020535477936
PattanakanIntersection(SrinagarindraRoadTowardsIntersection),SunAnamai37,239.80776568536135
SunAnamai37,AkhanPrichaKrupMubanKhehaNakhon3,227.880054392769
AkhanPrichaKrupMubanKhehaNakhon3,MubanPricha3,278.76317661150864
MubanPricha3,PaiPhatthanaKanSoi44,245.8757626435736
PaiPhatthanaKanSoi44,OppositeKasemBanditUniversity(PhatthanakanCampus),256.8303902400279
OppositeKasemBanditUniversity(PhatthanakanCampus),PhatthanaKanSoi36,229.6501440180873
PhatthanaKanSoi36,SoiNakNawa(Phatthanakan32-34),216.8864638935519
SoiNakNawa(Phatthanakan32-34),SoiKindergartenSaithip,224.4739495024049
SoiKindergartenSaithip,MubanLaemThong,227.26676585888882
MubanLaemThong,PaiSamnaknganPaiRaniPhatthanakan,231.12894530601116
PaiSamnaknganPaiRaniPhatthanakan,PhatthanakanSoi22,226.68989362100967
PhatthanakanSoi22,PhatthanakhanSoi20,251.093585927666
PhatthanakhanSoi20,PaiPhatthanaKanSoi16,270.3699488410622
PaiPhatthanaKanSoi16,ISanTawanDaeng(Soi12),257.1835611679379
ISanTawanDaeng(Soi12),PhatthanaKanSoi10,202.09383878509885
PhatthanaKanSoi10,KanFaifaYoiKhlongtan,227.71176756335308
KanFaifaYoiKhlongtan,PowerSub-Area,230.44978406201992
PowerSub-Area,HospitalDr.Panya(Ramkhamhaeng5),287.4906263960392
HospitalDr.Panya(Ramkhamhaeng5),FoodlandPerfectPlace(Ramkhamhaeng7).,298.9703327739197
FoodlandPerfectPlace(Ramkhamhaeng7).,KindergartenDivineMindTheMallRamkhamhaeng3.,252.49395181290203
KindergartenDivineMindTheMallRamkhamhaeng3.,BigCRamkhamhaeng,280.639147245848
BigCRamkhamhaeng,WatThepleeSchoolMajorRamkhamhaeng,290.35304649746405
WatThepleeSchoolMajorRamkhamhaeng,RongrianWatThepLila,214.5153997819649
RongrianWatThepLila,SoiRamkhamhaeng59(OppositeTheStadium(Sports)),214.07713379166856
SoiRamkhamhaeng59(OppositeTheStadium(Sports)),MakPoliceStation,232.6027099870476
MakPoliceStation,AmkhamhaengSoi77OppositeOsotspaUniversity.,285.81998381107974
AmkhamhaengSoi77OppositeOsotspaUniversity.,OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),215.2856185584091
OppositeRamkhamhaengHospital(OppositeThaiNamthipRamkhamhaeng),SoiRamkhamhaeng83/2HotelsAnda.,297.2181605186454
SoiRamkhamhaeng83/2HotelsAnda.,HotelAlexander'S,279.75780853315837
HotelAlexander'S,TheMallBangkapi,278.52249220741953
TheMallBangkapi,MakroLadprao,216.00536429966755
MakroLadprao,TawanNa2,298.1705409468164
TawanNa2,OppositeRongphayabanWetThani,206.03829612046425
OppositeRongphayabanWetThani,OppositeLatPhrao107,227.5298751762699
OppositeLatPhrao107,LatPhrao130/1,273.76307550742246
LatPhrao130/1,RongrianSonKhomphiotoeSaek-LatPhrao,245.81647122369534
RongrianSonKhomphiotoeSaek-LatPhrao,LatPhraoSoi126,290.28360676369783
LatPhraoSoi126,SoiLatPhrao122,242.63123456894573
SoiLatPhrao122,OppositeLatPhraoHospital,262.11658719345206
OppositeLatPhraoHospital,OppositeFutLaen,258.16974522928274
OppositeFutLaen,LatPhraoSoi114BangkokSuksaSchool,223.09291624319627
LatPhraoSoi114BangkokSuksaSchool,LatPhraoSoi112BangkokSuksaSchool,281.7422978749803
LatPhraoSoi112BangkokSuksaSchool,OppositeSamnaknganKhetWangThonglang,251.69591348628595
OppositeSamnaknganKhetWangThonglang,OppositeImperialLatPhrao,250.18930012030233
OppositeImperialLatPhrao,LatPhrao92,232.60822156081886
LatPhrao92,Ladplaow71,278.5351437440536
Ladplaow71,LatPhraoSoi80,261.6238679900912
LatPhraoSoi80,OppositeLatPhaoPostOffice,254.30751201127921
OppositeLatPhaoPostOffice,SoiLatPhraoSoi64,256.7725228373812
SoiLatPhraoSoi64,KromPhaenthiThahan,292.0447046445835
KromPhaenthiThahan,LatPhraoSoi58,242.28482401546816
LatPhraoSoi58,OppositeLatPhraoSaphan2Market,285.4981177559719
OppositeLatPhraoSaphan2Market,PhibunUpathamSchool,281.3761623315095
PhibunUpathamSchool,Phawana,248.67496429740166
Phawana,SoiLatPhrao42,289.93911889706806
SoiLatPhrao42,SoiLatPhrao40,250.92820002625487
SoiLatPhrao40,SoiLatPhrao38,285.9602804812206
SoiLatPhrao38,YaekRatDa,260.5425355433302
YaekRatDa,SoiLatPhrao28,237.83191904482317
SoiLatPhrao28,BusStopMRTLatPhraoStation,224.05613022174407
BusStopMRTLatPhraoStation,SoiLatPhrao26,254.97843382934659
SoiLatPhrao26,SoiLatPhrao22,245.2523098470421
SoiLatPhrao22,SoiLatPhrao20,265.33942737630986
SoiLatPhrao20,LatPhraoSoi14,282.8173229381592
LatPhraoSoi14,SoiLatPhrao12,238.01253338600935
SoiLatPhrao12,SiamComercialBankLatphrao,227.27286942002848
SiamComercialBankLatphrao,OppositeAkhanPhromPhan,279.4723005104135
OppositeAkhanPhromPhan,LatPhraoIntersection(LatPhraoSoi4),256.7335741517105
LatPhraoIntersection(LatPhraoSoi4),PakThangLatPhrao-WiphawadiRangSit,186.6184462123929
PakThangLatPhrao-WiphawadiRangSit,SenChonSchool,248.38557121984138
SenChonSchool,BorisatMahanakhon,255.25150215666693
BorisatMahanakhon,KanBinThai(SamnaknganYai),193.52250613483972
KanBinThai(SamnaknganYai),SoiBuaSuwanThanakhanKrungthep,239.87526826507047
SoiBuaSuwanThanakhanKrungthep,SoiWiphawadi18,220.08843946079432
SoiWiphawadi18,SoiChockchairuammit,270.99076733042574
SoiChockchairuammit,SoiWiphawadi14,260.686016752897
SoiWiphawadi14,YaekSutthiSan(Dapphloeng),223.24925559872892
YaekSutthiSan(Dapphloeng),SunFuekRaksaDindaen,270.79306656004195
SunFuekRaksaDindaen,UniversityOfTheThaiChamberOfCommerce,248.42880357264968
UniversityOfTheThaiChamberOfCommerce,RongrianSuraSakMontri,270.32639298202963
RongrianSuraSakMontri,OppositeTheOppositeHospitalVeteran,246.0571696134614
OppositeTheOppositeHospitalVeteran,SriwanitMarket,195.65740243050143
SriwanitMarket,SantiphapPark,217.5387283600518
SantiphapPark,VictoryMonument(RatchawithiSide),222.90921035762454
VictoryMonument(RatchawithiSide),ChildrenHospital,201.51608057064374
ChildrenHospital,TheBangkokSchoolForTheBlind,273.39067492028926
TheBangkokSchoolForTheBlind,GovernmentPharmaceuticalOrganization,176.58621800151175
GovernmentPharmaceuticalOrganization,MinistryOfIndustry,236.52693593497278
MinistryOfIndustry,PriestHospital,232.1229808480347
PriestHospital,PriestHospitalBusTerminal,231.10139836843115
